	Sample	read_id	Sample_id	Site	Region	Flow	Ind	Duplicate	seqid
7976	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_32	A05	R13L	CB	H	R13L-5	y	FLD0090
7977	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_33	A05	R13L	CB	H	R13L-5	y	FLD0090
7978	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_34	A05	R13L	CB	H	R13L-5	y	FLD0090
7979	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_35	A05	R13L	CB	H	R13L-5	y	FLD0090
7980	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_36	A05	R13L	CB	H	R13L-5	y	FLD0090
7981	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_37	A05	R13L	CB	H	R13L-5	y	FLD0090
7982	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_38	A05	R13L	CB	H	R13L-5	y	FLD0090
7983	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_39	A05	R13L	CB	H	R13L-5	y	FLD0090
7984	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_40	A05	R13L	CB	H	R13L-5	y	FLD0090
7985	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_41	A05	R13L	CB	H	R13L-5	y	FLD0090
7986	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_42	A05	R13L	CB	H	R13L-5	y	FLD0090
7987	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_43	A05	R13L	CB	H	R13L-5	y	FLD0090
7988	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_44	A05	R13L	CB	H	R13L-5	y	FLD0090
7989	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_45	A05	R13L	CB	H	R13L-5	y	FLD0090
7990	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_46	A05	R13L	CB	H	R13L-5	y	FLD0090
7991	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_47	A05	R13L	CB	H	R13L-5	y	FLD0090
7992	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_48	A05	R13L	CB	H	R13L-5	y	FLD0090
7993	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_49	A05	R13L	CB	H	R13L-5	y	FLD0090
7994	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_50	A05	R13L	CB	H	R13L-5	y	FLD0090
7995	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_51	A05	R13L	CB	H	R13L-5	y	FLD0090
7996	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_52	A05	R13L	CB	H	R13L-5	y	FLD0090
7997	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_53	A05	R13L	CB	H	R13L-5	y	FLD0090
7998	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_54	A05	R13L	CB	H	R13L-5	y	FLD0090
7999	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_55	A05	R13L	CB	H	R13L-5	y	FLD0090
8000	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_56	A05	R13L	CB	H	R13L-5	y	FLD0090
8001	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_57	A05	R13L	CB	H	R13L-5	y	FLD0090
8002	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_58	A05	R13L	CB	H	R13L-5	y	FLD0090
8003	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_59	A05	R13L	CB	H	R13L-5	y	FLD0090
8004	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_60	A05	R13L	CB	H	R13L-5	y	FLD0090
8005	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_61	A05	R13L	CB	H	R13L-5	y	FLD0090
8006	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_62	A05	R13L	CB	H	R13L-5	y	FLD0090
8007	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_63	A05	R13L	CB	H	R13L-5	y	FLD0090
8008	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_64	A05	R13L	CB	H	R13L-5	y	FLD0090
8009	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_65	A05	R13L	CB	H	R13L-5	y	FLD0090
8010	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_66	A05	R13L	CB	H	R13L-5	y	FLD0090
8011	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_67	A05	R13L	CB	H	R13L-5	y	FLD0090
8012	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_68	A05	R13L	CB	H	R13L-5	y	FLD0090
8013	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_69	A05	R13L	CB	H	R13L-5	y	FLD0090
8014	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_70	A05	R13L	CB	H	R13L-5	y	FLD0090
8015	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_71	A05	R13L	CB	H	R13L-5	y	FLD0090
8016	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_72	A05	R13L	CB	H	R13L-5	y	FLD0090
8017	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_73	A05	R13L	CB	H	R13L-5	y	FLD0090
8018	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_74	A05	R13L	CB	H	R13L-5	y	FLD0090
8019	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_75	A05	R13L	CB	H	R13L-5	y	FLD0090
8020	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_76	A05	R13L	CB	H	R13L-5	y	FLD0090
8021	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_77	A05	R13L	CB	H	R13L-5	y	FLD0090
8022	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_78	A05	R13L	CB	H	R13L-5	y	FLD0090
8023	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_79	A05	R13L	CB	H	R13L-5	y	FLD0090
8024	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_80	A05	R13L	CB	H	R13L-5	y	FLD0090
8025	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_81	A05	R13L	CB	H	R13L-5	y	FLD0090
8026	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_82	A05	R13L	CB	H	R13L-5	y	FLD0090
8027	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_83	A05	R13L	CB	H	R13L-5	y	FLD0090
8028	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_84	A05	R13L	CB	H	R13L-5	y	FLD0090
8029	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_85	A05	R13L	CB	H	R13L-5	y	FLD0090
8030	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_86	A05	R13L	CB	H	R13L-5	y	FLD0090
8031	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_87	A05	R13L	CB	H	R13L-5	y	FLD0090
8032	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_88	A05	R13L	CB	H	R13L-5	y	FLD0090
8033	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_89	A05	R13L	CB	H	R13L-5	y	FLD0090
8034	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_90	A05	R13L	CB	H	R13L-5	y	FLD0090
8035	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_91	A05	R13L	CB	H	R13L-5	y	FLD0090
8036	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_92	A05	R13L	CB	H	R13L-5	y	FLD0090
8037	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_93	A05	R13L	CB	H	R13L-5	y	FLD0090
8038	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_94	A05	R13L	CB	H	R13L-5	y	FLD0090
8039	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_95	A05	R13L	CB	H	R13L-5	y	FLD0090
8040	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_96	A05	R13L	CB	H	R13L-5	y	FLD0090
8041	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_97	A05	R13L	CB	H	R13L-5	y	FLD0090
8042	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_98	A05	R13L	CB	H	R13L-5	y	FLD0090
8043	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_99	A05	R13L	CB	H	R13L-5	y	FLD0090
8044	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_100	A05	R13L	CB	H	R13L-5	y	FLD0090
8045	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_101	A05	R13L	CB	H	R13L-5	y	FLD0090
8046	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_102	A05	R13L	CB	H	R13L-5	y	FLD0090
8047	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_103	A05	R13L	CB	H	R13L-5	y	FLD0090
8048	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_104	A05	R13L	CB	H	R13L-5	y	FLD0090
8049	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_105	A05	R13L	CB	H	R13L-5	y	FLD0090
8050	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_106	A05	R13L	CB	H	R13L-5	y	FLD0090
8051	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_107	A05	R13L	CB	H	R13L-5	y	FLD0090
8052	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_108	A05	R13L	CB	H	R13L-5	y	FLD0090
8053	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_109	A05	R13L	CB	H	R13L-5	y	FLD0090
8054	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_110	A05	R13L	CB	H	R13L-5	y	FLD0090
8055	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_111	A05	R13L	CB	H	R13L-5	y	FLD0090
8056	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_112	A05	R13L	CB	H	R13L-5	y	FLD0090
8057	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_113	A05	R13L	CB	H	R13L-5	y	FLD0090
8058	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_114	A05	R13L	CB	H	R13L-5	y	FLD0090
8059	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_115	A05	R13L	CB	H	R13L-5	y	FLD0090
8060	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_116	A05	R13L	CB	H	R13L-5	y	FLD0090
8061	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_117	A05	R13L	CB	H	R13L-5	y	FLD0090
8062	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_118	A05	R13L	CB	H	R13L-5	y	FLD0090
8063	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_119	A05	R13L	CB	H	R13L-5	y	FLD0090
8064	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_120	A05	R13L	CB	H	R13L-5	y	FLD0090
8065	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_121	A05	R13L	CB	H	R13L-5	y	FLD0090
8066	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_122	A05	R13L	CB	H	R13L-5	y	FLD0090
8067	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_123	A05	R13L	CB	H	R13L-5	y	FLD0090
8068	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_124	A05	R13L	CB	H	R13L-5	y	FLD0090
8069	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_125	A05	R13L	CB	H	R13L-5	y	FLD0090
8070	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_126	A05	R13L	CB	H	R13L-5	y	FLD0090
8071	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_127	A05	R13L	CB	H	R13L-5	y	FLD0090
8072	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_128	A05	R13L	CB	H	R13L-5	y	FLD0090
8073	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_129	A05	R13L	CB	H	R13L-5	y	FLD0090
8074	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_130	A05	R13L	CB	H	R13L-5	y	FLD0090
8075	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_131	A05	R13L	CB	H	R13L-5	y	FLD0090
8076	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_132	A05	R13L	CB	H	R13L-5	y	FLD0090
8077	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_133	A05	R13L	CB	H	R13L-5	y	FLD0090
8078	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_134	A05	R13L	CB	H	R13L-5	y	FLD0090
8079	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_135	A05	R13L	CB	H	R13L-5	y	FLD0090
8080	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_136	A05	R13L	CB	H	R13L-5	y	FLD0090
8081	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_137	A05	R13L	CB	H	R13L-5	y	FLD0090
8082	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_138	A05	R13L	CB	H	R13L-5	y	FLD0090
8083	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_139	A05	R13L	CB	H	R13L-5	y	FLD0090
8084	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_140	A05	R13L	CB	H	R13L-5	y	FLD0090
8085	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_141	A05	R13L	CB	H	R13L-5	y	FLD0090
8086	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_142	A05	R13L	CB	H	R13L-5	y	FLD0090
8087	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_143	A05	R13L	CB	H	R13L-5	y	FLD0090
8088	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_144	A05	R13L	CB	H	R13L-5	y	FLD0090
8089	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_145	A05	R13L	CB	H	R13L-5	y	FLD0090
8090	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_146	A05	R13L	CB	H	R13L-5	y	FLD0090
8091	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_147	A05	R13L	CB	H	R13L-5	y	FLD0090
8092	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_148	A05	R13L	CB	H	R13L-5	y	FLD0090
8093	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_149	A05	R13L	CB	H	R13L-5	y	FLD0090
8094	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_150	A05	R13L	CB	H	R13L-5	y	FLD0090
8095	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_151	A05	R13L	CB	H	R13L-5	y	FLD0090
8096	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_152	A05	R13L	CB	H	R13L-5	y	FLD0090
8097	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_153	A05	R13L	CB	H	R13L-5	y	FLD0090
8098	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_154	A05	R13L	CB	H	R13L-5	y	FLD0090
8099	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_155	A05	R13L	CB	H	R13L-5	y	FLD0090
8100	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_156	A05	R13L	CB	H	R13L-5	y	FLD0090
8101	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_157	A05	R13L	CB	H	R13L-5	y	FLD0090
8102	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_158	A05	R13L	CB	H	R13L-5	y	FLD0090
8103	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_159	A05	R13L	CB	H	R13L-5	y	FLD0090
8104	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_160	A05	R13L	CB	H	R13L-5	y	FLD0090
8105	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_161	A05	R13L	CB	H	R13L-5	y	FLD0090
8106	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_162	A05	R13L	CB	H	R13L-5	y	FLD0090
8107	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_163	A05	R13L	CB	H	R13L-5	y	FLD0090
8108	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_164	A05	R13L	CB	H	R13L-5	y	FLD0090
8109	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_165	A05	R13L	CB	H	R13L-5	y	FLD0090
8110	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_166	A05	R13L	CB	H	R13L-5	y	FLD0090
8111	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_167	A05	R13L	CB	H	R13L-5	y	FLD0090
8112	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_168	A05	R13L	CB	H	R13L-5	y	FLD0090
8113	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_169	A05	R13L	CB	H	R13L-5	y	FLD0090
8114	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_170	A05	R13L	CB	H	R13L-5	y	FLD0090
8115	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_171	A05	R13L	CB	H	R13L-5	y	FLD0090
8116	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_172	A05	R13L	CB	H	R13L-5	y	FLD0090
8117	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_173	A05	R13L	CB	H	R13L-5	y	FLD0090
8118	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_174	A05	R13L	CB	H	R13L-5	y	FLD0090
8119	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_175	A05	R13L	CB	H	R13L-5	y	FLD0090
8120	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_176	A05	R13L	CB	H	R13L-5	y	FLD0090
8121	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_177	A05	R13L	CB	H	R13L-5	y	FLD0090
8122	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_178	A05	R13L	CB	H	R13L-5	y	FLD0090
8123	R13L-5-T_bis	R13L-5-T_bis_LpxA_CC_179	A05	R13L	CB	H	R13L-5	y	FLD0090
8124	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_0	A05	R13L	CB	H	R13L-5	y	FLD0090
8125	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_1	A05	R13L	CB	H	R13L-5	y	FLD0090
8126	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_2	A05	R13L	CB	H	R13L-5	y	FLD0090
8127	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_3	A05	R13L	CB	H	R13L-5	y	FLD0090
8128	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_4	A05	R13L	CB	H	R13L-5	y	FLD0090
8129	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_5	A05	R13L	CB	H	R13L-5	y	FLD0090
8130	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_6	A05	R13L	CB	H	R13L-5	y	FLD0090
8131	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_7	A05	R13L	CB	H	R13L-5	y	FLD0090
8132	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_8	A05	R13L	CB	H	R13L-5	y	FLD0090
8133	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_9	A05	R13L	CB	H	R13L-5	y	FLD0090
8134	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_10	A05	R13L	CB	H	R13L-5	y	FLD0090
8135	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_11	A05	R13L	CB	H	R13L-5	y	FLD0090
8136	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_12	A05	R13L	CB	H	R13L-5	y	FLD0090
8137	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_13	A05	R13L	CB	H	R13L-5	y	FLD0090
8138	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_14	A05	R13L	CB	H	R13L-5	y	FLD0090
8139	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_15	A05	R13L	CB	H	R13L-5	y	FLD0090
8140	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_16	A05	R13L	CB	H	R13L-5	y	FLD0090
8141	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_17	A05	R13L	CB	H	R13L-5	y	FLD0090
8142	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_18	A05	R13L	CB	H	R13L-5	y	FLD0090
8143	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_19	A05	R13L	CB	H	R13L-5	y	FLD0090
8144	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_20	A05	R13L	CB	H	R13L-5	y	FLD0090
8145	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_21	A05	R13L	CB	H	R13L-5	y	FLD0090
8146	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_22	A05	R13L	CB	H	R13L-5	y	FLD0090
8147	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_23	A05	R13L	CB	H	R13L-5	y	FLD0090
8148	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_24	A05	R13L	CB	H	R13L-5	y	FLD0090
8149	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_25	A05	R13L	CB	H	R13L-5	y	FLD0090
8150	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_26	A05	R13L	CB	H	R13L-5	y	FLD0090
8151	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_27	A05	R13L	CB	H	R13L-5	y	FLD0090
8152	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_28	A05	R13L	CB	H	R13L-5	y	FLD0090
8153	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_29	A05	R13L	CB	H	R13L-5	y	FLD0090
8154	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_30	A05	R13L	CB	H	R13L-5	y	FLD0090
8155	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_31	A05	R13L	CB	H	R13L-5	y	FLD0090
8156	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_32	A05	R13L	CB	H	R13L-5	y	FLD0090
8157	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_33	A05	R13L	CB	H	R13L-5	y	FLD0090
8158	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_34	A05	R13L	CB	H	R13L-5	y	FLD0090
8159	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_35	A05	R13L	CB	H	R13L-5	y	FLD0090
8160	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_36	A05	R13L	CB	H	R13L-5	y	FLD0090
8161	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_37	A05	R13L	CB	H	R13L-5	y	FLD0090
8162	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_38	A05	R13L	CB	H	R13L-5	y	FLD0090
8163	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_39	A05	R13L	CB	H	R13L-5	y	FLD0090
8164	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_40	A05	R13L	CB	H	R13L-5	y	FLD0090
8165	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_41	A05	R13L	CB	H	R13L-5	y	FLD0090
8166	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_42	A05	R13L	CB	H	R13L-5	y	FLD0090
8167	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_43	A05	R13L	CB	H	R13L-5	y	FLD0090
8168	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_44	A05	R13L	CB	H	R13L-5	y	FLD0090
8169	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_45	A05	R13L	CB	H	R13L-5	y	FLD0090
8170	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_46	A05	R13L	CB	H	R13L-5	y	FLD0090
8171	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_47	A05	R13L	CB	H	R13L-5	y	FLD0090
8172	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_48	A05	R13L	CB	H	R13L-5	y	FLD0090
8173	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_49	A05	R13L	CB	H	R13L-5	y	FLD0090
8174	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_50	A05	R13L	CB	H	R13L-5	y	FLD0090
8175	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_51	A05	R13L	CB	H	R13L-5	y	FLD0090
8176	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_52	A05	R13L	CB	H	R13L-5	y	FLD0090
8177	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_53	A05	R13L	CB	H	R13L-5	y	FLD0090
8178	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_54	A05	R13L	CB	H	R13L-5	y	FLD0090
8179	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_55	A05	R13L	CB	H	R13L-5	y	FLD0090
8180	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_56	A05	R13L	CB	H	R13L-5	y	FLD0090
8181	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_57	A05	R13L	CB	H	R13L-5	y	FLD0090
8182	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_58	A05	R13L	CB	H	R13L-5	y	FLD0090
8183	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_59	A05	R13L	CB	H	R13L-5	y	FLD0090
8184	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_60	A05	R13L	CB	H	R13L-5	y	FLD0090
8185	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_61	A05	R13L	CB	H	R13L-5	y	FLD0090
8186	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_62	A05	R13L	CB	H	R13L-5	y	FLD0090
8187	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_63	A05	R13L	CB	H	R13L-5	y	FLD0090
8188	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_64	A05	R13L	CB	H	R13L-5	y	FLD0090
8189	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_65	A05	R13L	CB	H	R13L-5	y	FLD0090
8190	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_66	A05	R13L	CB	H	R13L-5	y	FLD0090
8191	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_67	A05	R13L	CB	H	R13L-5	y	FLD0090
8192	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_68	A05	R13L	CB	H	R13L-5	y	FLD0090
8193	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_69	A05	R13L	CB	H	R13L-5	y	FLD0090
8194	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_70	A05	R13L	CB	H	R13L-5	y	FLD0090
8195	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_71	A05	R13L	CB	H	R13L-5	y	FLD0090
8196	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_72	A05	R13L	CB	H	R13L-5	y	FLD0090
8197	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_73	A05	R13L	CB	H	R13L-5	y	FLD0090
8198	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_74	A05	R13L	CB	H	R13L-5	y	FLD0090
8199	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_75	A05	R13L	CB	H	R13L-5	y	FLD0090
8200	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_76	A05	R13L	CB	H	R13L-5	y	FLD0090
8201	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_77	A05	R13L	CB	H	R13L-5	y	FLD0090
8202	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_78	A05	R13L	CB	H	R13L-5	y	FLD0090
8203	R13L-5-T_bis	R13L-5-T_bis_LpxA_CT_79	A05	R13L	CB	H	R13L-5	y	FLD0090
