	Sample	read_id	seqid	Sample_id	Site	Ind	Region	Flow	dupl
2512	R07B-3-T	R07B-3-T_7_56	PBBC21	C21	R07B	R07B-3	MEF	B	n
2513	R07B-3-T	R07B-3-T_7_57	PBBC21	C21	R07B	R07B-3	MEF	B	n
2514	R07B-3-T	R07B-3-T_7_58	PBBC21	C21	R07B	R07B-3	MEF	B	n
2515	R07B-3-T	R07B-3-T_7_59	PBBC21	C21	R07B	R07B-3	MEF	B	n
2516	R07B-3-T	R07B-3-T_7_60	PBBC21	C21	R07B	R07B-3	MEF	B	n
2517	R07B-3-T	R07B-3-T_7_61	PBBC21	C21	R07B	R07B-3	MEF	B	n
2518	R07B-3-T	R07B-3-T_7_62	PBBC21	C21	R07B	R07B-3	MEF	B	n
2519	R07B-3-T	R07B-3-T_7_63	PBBC21	C21	R07B	R07B-3	MEF	B	n
2520	R07B-3-T	R07B-3-T_7_64	PBBC21	C21	R07B	R07B-3	MEF	B	n
2521	R07B-3-T	R07B-3-T_7_65	PBBC21	C21	R07B	R07B-3	MEF	B	n
2522	R07B-3-T	R07B-3-T_7_66	PBBC21	C21	R07B	R07B-3	MEF	B	n
2523	R07B-3-T	R07B-3-T_8_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2524	R07B-3-T	R07B-3-T_9_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2525	R07B-3-T	R07B-3-T_9_1	PBBC21	C21	R07B	R07B-3	MEF	B	n
2526	R07B-3-T	R07B-3-T_9_2	PBBC21	C21	R07B	R07B-3	MEF	B	n
2527	R07B-3-T	R07B-3-T_9_3	PBBC21	C21	R07B	R07B-3	MEF	B	n
2528	R07B-3-T	R07B-3-T_9_4	PBBC21	C21	R07B	R07B-3	MEF	B	n
2529	R07B-3-T	R07B-3-T_9_5	PBBC21	C21	R07B	R07B-3	MEF	B	n
2530	R07B-3-T	R07B-3-T_9_6	PBBC21	C21	R07B	R07B-3	MEF	B	n
2531	R07B-3-T	R07B-3-T_9_7	PBBC21	C21	R07B	R07B-3	MEF	B	n
2532	R07B-3-T	R07B-3-T_9_8	PBBC21	C21	R07B	R07B-3	MEF	B	n
2533	R07B-3-T	R07B-3-T_15_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2534	R07B-3-T	R07B-3-T_20_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2535	R07B-3-T	R07B-3-T_30_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2536	R07B-3-T	R07B-3-T_30_1	PBBC21	C21	R07B	R07B-3	MEF	B	n
2537	R07B-3-T	R07B-3-T_40_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2538	R07B-3-T	R07B-3-T_47_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2539	R07B-3-T	R07B-3-T_55_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2540	R07B-3-T	R07B-3-T_63_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2541	R07B-3-T	R07B-3-T_63_1	PBBC21	C21	R07B	R07B-3	MEF	B	n
2542	R07B-3-T	R07B-3-T_87_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2543	R07B-3-T	R07B-3-T_104_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2544	R07B-3-T	R07B-3-T_108_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2545	R07B-3-T	R07B-3-T_114_0	PBBC21	C21	R07B	R07B-3	MEF	B	n
2546	R08H-1-T	R08H-1-T_2_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2547	R08H-1-T	R08H-1-T_2_1	PBBC22	C22	R08H	R08H-1	MEF	H	n
2548	R08H-1-T	R08H-1-T_2_2	PBBC22	C22	R08H	R08H-1	MEF	H	n
2549	R08H-1-T	R08H-1-T_2_3	PBBC22	C22	R08H	R08H-1	MEF	H	n
2550	R08H-1-T	R08H-1-T_2_4	PBBC22	C22	R08H	R08H-1	MEF	H	n
2551	R08H-1-T	R08H-1-T_2_5	PBBC22	C22	R08H	R08H-1	MEF	H	n
2552	R08H-1-T	R08H-1-T_2_6	PBBC22	C22	R08H	R08H-1	MEF	H	n
2553	R08H-1-T	R08H-1-T_2_7	PBBC22	C22	R08H	R08H-1	MEF	H	n
2554	R08H-1-T	R08H-1-T_2_8	PBBC22	C22	R08H	R08H-1	MEF	H	n
2555	R08H-1-T	R08H-1-T_2_9	PBBC22	C22	R08H	R08H-1	MEF	H	n
2556	R08H-1-T	R08H-1-T_2_10	PBBC22	C22	R08H	R08H-1	MEF	H	n
2557	R08H-1-T	R08H-1-T_2_11	PBBC22	C22	R08H	R08H-1	MEF	H	n
2558	R08H-1-T	R08H-1-T_2_12	PBBC22	C22	R08H	R08H-1	MEF	H	n
2559	R08H-1-T	R08H-1-T_2_13	PBBC22	C22	R08H	R08H-1	MEF	H	n
2560	R08H-1-T	R08H-1-T_2_14	PBBC22	C22	R08H	R08H-1	MEF	H	n
2561	R08H-1-T	R08H-1-T_2_15	PBBC22	C22	R08H	R08H-1	MEF	H	n
2562	R08H-1-T	R08H-1-T_2_16	PBBC22	C22	R08H	R08H-1	MEF	H	n
2563	R08H-1-T	R08H-1-T_2_17	PBBC22	C22	R08H	R08H-1	MEF	H	n
2564	R08H-1-T	R08H-1-T_2_18	PBBC22	C22	R08H	R08H-1	MEF	H	n
2565	R08H-1-T	R08H-1-T_2_19	PBBC22	C22	R08H	R08H-1	MEF	H	n
2566	R08H-1-T	R08H-1-T_2_20	PBBC22	C22	R08H	R08H-1	MEF	H	n
2567	R08H-1-T	R08H-1-T_2_21	PBBC22	C22	R08H	R08H-1	MEF	H	n
2568	R08H-1-T	R08H-1-T_2_22	PBBC22	C22	R08H	R08H-1	MEF	H	n
2569	R08H-1-T	R08H-1-T_2_23	PBBC22	C22	R08H	R08H-1	MEF	H	n
2570	R08H-1-T	R08H-1-T_2_24	PBBC22	C22	R08H	R08H-1	MEF	H	n
2571	R08H-1-T	R08H-1-T_2_25	PBBC22	C22	R08H	R08H-1	MEF	H	n
2572	R08H-1-T	R08H-1-T_2_26	PBBC22	C22	R08H	R08H-1	MEF	H	n
2573	R08H-1-T	R08H-1-T_2_27	PBBC22	C22	R08H	R08H-1	MEF	H	n
2574	R08H-1-T	R08H-1-T_2_28	PBBC22	C22	R08H	R08H-1	MEF	H	n
2575	R08H-1-T	R08H-1-T_2_29	PBBC22	C22	R08H	R08H-1	MEF	H	n
2576	R08H-1-T	R08H-1-T_2_30	PBBC22	C22	R08H	R08H-1	MEF	H	n
2577	R08H-1-T	R08H-1-T_2_31	PBBC22	C22	R08H	R08H-1	MEF	H	n
2578	R08H-1-T	R08H-1-T_2_32	PBBC22	C22	R08H	R08H-1	MEF	H	n
2579	R08H-1-T	R08H-1-T_2_33	PBBC22	C22	R08H	R08H-1	MEF	H	n
2580	R08H-1-T	R08H-1-T_2_34	PBBC22	C22	R08H	R08H-1	MEF	H	n
2581	R08H-1-T	R08H-1-T_2_35	PBBC22	C22	R08H	R08H-1	MEF	H	n
2582	R08H-1-T	R08H-1-T_2_36	PBBC22	C22	R08H	R08H-1	MEF	H	n
2583	R08H-1-T	R08H-1-T_2_37	PBBC22	C22	R08H	R08H-1	MEF	H	n
2584	R08H-1-T	R08H-1-T_2_38	PBBC22	C22	R08H	R08H-1	MEF	H	n
2585	R08H-1-T	R08H-1-T_2_39	PBBC22	C22	R08H	R08H-1	MEF	H	n
2586	R08H-1-T	R08H-1-T_2_40	PBBC22	C22	R08H	R08H-1	MEF	H	n
2587	R08H-1-T	R08H-1-T_2_41	PBBC22	C22	R08H	R08H-1	MEF	H	n
2588	R08H-1-T	R08H-1-T_2_42	PBBC22	C22	R08H	R08H-1	MEF	H	n
2589	R08H-1-T	R08H-1-T_2_43	PBBC22	C22	R08H	R08H-1	MEF	H	n
2590	R08H-1-T	R08H-1-T_2_44	PBBC22	C22	R08H	R08H-1	MEF	H	n
2591	R08H-1-T	R08H-1-T_2_45	PBBC22	C22	R08H	R08H-1	MEF	H	n
2592	R08H-1-T	R08H-1-T_2_46	PBBC22	C22	R08H	R08H-1	MEF	H	n
2593	R08H-1-T	R08H-1-T_2_47	PBBC22	C22	R08H	R08H-1	MEF	H	n
2594	R08H-1-T	R08H-1-T_2_48	PBBC22	C22	R08H	R08H-1	MEF	H	n
2595	R08H-1-T	R08H-1-T_2_49	PBBC22	C22	R08H	R08H-1	MEF	H	n
2596	R08H-1-T	R08H-1-T_2_50	PBBC22	C22	R08H	R08H-1	MEF	H	n
2597	R08H-1-T	R08H-1-T_2_51	PBBC22	C22	R08H	R08H-1	MEF	H	n
2598	R08H-1-T	R08H-1-T_2_52	PBBC22	C22	R08H	R08H-1	MEF	H	n
2599	R08H-1-T	R08H-1-T_2_53	PBBC22	C22	R08H	R08H-1	MEF	H	n
2600	R08H-1-T	R08H-1-T_2_54	PBBC22	C22	R08H	R08H-1	MEF	H	n
2601	R08H-1-T	R08H-1-T_2_55	PBBC22	C22	R08H	R08H-1	MEF	H	n
2602	R08H-1-T	R08H-1-T_2_56	PBBC22	C22	R08H	R08H-1	MEF	H	n
2603	R08H-1-T	R08H-1-T_2_57	PBBC22	C22	R08H	R08H-1	MEF	H	n
2604	R08H-1-T	R08H-1-T_2_58	PBBC22	C22	R08H	R08H-1	MEF	H	n
2605	R08H-1-T	R08H-1-T_2_59	PBBC22	C22	R08H	R08H-1	MEF	H	n
2606	R08H-1-T	R08H-1-T_2_60	PBBC22	C22	R08H	R08H-1	MEF	H	n
2607	R08H-1-T	R08H-1-T_2_61	PBBC22	C22	R08H	R08H-1	MEF	H	n
2608	R08H-1-T	R08H-1-T_2_62	PBBC22	C22	R08H	R08H-1	MEF	H	n
2609	R08H-1-T	R08H-1-T_2_63	PBBC22	C22	R08H	R08H-1	MEF	H	n
2610	R08H-1-T	R08H-1-T_2_64	PBBC22	C22	R08H	R08H-1	MEF	H	n
2611	R08H-1-T	R08H-1-T_2_65	PBBC22	C22	R08H	R08H-1	MEF	H	n
2612	R08H-1-T	R08H-1-T_2_66	PBBC22	C22	R08H	R08H-1	MEF	H	n
2613	R08H-1-T	R08H-1-T_2_67	PBBC22	C22	R08H	R08H-1	MEF	H	n
2614	R08H-1-T	R08H-1-T_2_68	PBBC22	C22	R08H	R08H-1	MEF	H	n
2615	R08H-1-T	R08H-1-T_2_69	PBBC22	C22	R08H	R08H-1	MEF	H	n
2616	R08H-1-T	R08H-1-T_2_70	PBBC22	C22	R08H	R08H-1	MEF	H	n
2617	R08H-1-T	R08H-1-T_2_71	PBBC22	C22	R08H	R08H-1	MEF	H	n
2618	R08H-1-T	R08H-1-T_2_72	PBBC22	C22	R08H	R08H-1	MEF	H	n
2619	R08H-1-T	R08H-1-T_2_73	PBBC22	C22	R08H	R08H-1	MEF	H	n
2620	R08H-1-T	R08H-1-T_2_74	PBBC22	C22	R08H	R08H-1	MEF	H	n
2621	R08H-1-T	R08H-1-T_2_75	PBBC22	C22	R08H	R08H-1	MEF	H	n
2622	R08H-1-T	R08H-1-T_2_76	PBBC22	C22	R08H	R08H-1	MEF	H	n
2623	R08H-1-T	R08H-1-T_2_77	PBBC22	C22	R08H	R08H-1	MEF	H	n
2624	R08H-1-T	R08H-1-T_2_78	PBBC22	C22	R08H	R08H-1	MEF	H	n
2625	R08H-1-T	R08H-1-T_2_79	PBBC22	C22	R08H	R08H-1	MEF	H	n
2626	R08H-1-T	R08H-1-T_2_80	PBBC22	C22	R08H	R08H-1	MEF	H	n
2627	R08H-1-T	R08H-1-T_2_81	PBBC22	C22	R08H	R08H-1	MEF	H	n
2628	R08H-1-T	R08H-1-T_2_82	PBBC22	C22	R08H	R08H-1	MEF	H	n
2629	R08H-1-T	R08H-1-T_2_83	PBBC22	C22	R08H	R08H-1	MEF	H	n
2630	R08H-1-T	R08H-1-T_2_84	PBBC22	C22	R08H	R08H-1	MEF	H	n
2631	R08H-1-T	R08H-1-T_2_85	PBBC22	C22	R08H	R08H-1	MEF	H	n
2632	R08H-1-T	R08H-1-T_2_86	PBBC22	C22	R08H	R08H-1	MEF	H	n
2633	R08H-1-T	R08H-1-T_2_87	PBBC22	C22	R08H	R08H-1	MEF	H	n
2634	R08H-1-T	R08H-1-T_2_88	PBBC22	C22	R08H	R08H-1	MEF	H	n
2635	R08H-1-T	R08H-1-T_2_89	PBBC22	C22	R08H	R08H-1	MEF	H	n
2636	R08H-1-T	R08H-1-T_2_90	PBBC22	C22	R08H	R08H-1	MEF	H	n
2637	R08H-1-T	R08H-1-T_2_91	PBBC22	C22	R08H	R08H-1	MEF	H	n
2638	R08H-1-T	R08H-1-T_2_92	PBBC22	C22	R08H	R08H-1	MEF	H	n
2639	R08H-1-T	R08H-1-T_2_93	PBBC22	C22	R08H	R08H-1	MEF	H	n
2640	R08H-1-T	R08H-1-T_2_94	PBBC22	C22	R08H	R08H-1	MEF	H	n
2641	R08H-1-T	R08H-1-T_2_95	PBBC22	C22	R08H	R08H-1	MEF	H	n
2642	R08H-1-T	R08H-1-T_2_96	PBBC22	C22	R08H	R08H-1	MEF	H	n
2643	R08H-1-T	R08H-1-T_2_97	PBBC22	C22	R08H	R08H-1	MEF	H	n
2644	R08H-1-T	R08H-1-T_2_98	PBBC22	C22	R08H	R08H-1	MEF	H	n
2645	R08H-1-T	R08H-1-T_2_99	PBBC22	C22	R08H	R08H-1	MEF	H	n
2646	R08H-1-T	R08H-1-T_2_100	PBBC22	C22	R08H	R08H-1	MEF	H	n
2647	R08H-1-T	R08H-1-T_2_101	PBBC22	C22	R08H	R08H-1	MEF	H	n
2648	R08H-1-T	R08H-1-T_2_102	PBBC22	C22	R08H	R08H-1	MEF	H	n
2649	R08H-1-T	R08H-1-T_2_103	PBBC22	C22	R08H	R08H-1	MEF	H	n
2650	R08H-1-T	R08H-1-T_2_104	PBBC22	C22	R08H	R08H-1	MEF	H	n
2651	R08H-1-T	R08H-1-T_2_105	PBBC22	C22	R08H	R08H-1	MEF	H	n
2652	R08H-1-T	R08H-1-T_2_106	PBBC22	C22	R08H	R08H-1	MEF	H	n
2653	R08H-1-T	R08H-1-T_2_107	PBBC22	C22	R08H	R08H-1	MEF	H	n
2654	R08H-1-T	R08H-1-T_2_108	PBBC22	C22	R08H	R08H-1	MEF	H	n
2655	R08H-1-T	R08H-1-T_2_109	PBBC22	C22	R08H	R08H-1	MEF	H	n
2656	R08H-1-T	R08H-1-T_2_110	PBBC22	C22	R08H	R08H-1	MEF	H	n
2657	R08H-1-T	R08H-1-T_2_111	PBBC22	C22	R08H	R08H-1	MEF	H	n
2658	R08H-1-T	R08H-1-T_2_112	PBBC22	C22	R08H	R08H-1	MEF	H	n
2659	R08H-1-T	R08H-1-T_2_113	PBBC22	C22	R08H	R08H-1	MEF	H	n
2660	R08H-1-T	R08H-1-T_2_114	PBBC22	C22	R08H	R08H-1	MEF	H	n
2661	R08H-1-T	R08H-1-T_2_115	PBBC22	C22	R08H	R08H-1	MEF	H	n
2662	R08H-1-T	R08H-1-T_2_116	PBBC22	C22	R08H	R08H-1	MEF	H	n
2663	R08H-1-T	R08H-1-T_2_117	PBBC22	C22	R08H	R08H-1	MEF	H	n
2664	R08H-1-T	R08H-1-T_2_118	PBBC22	C22	R08H	R08H-1	MEF	H	n
2665	R08H-1-T	R08H-1-T_2_119	PBBC22	C22	R08H	R08H-1	MEF	H	n
2666	R08H-1-T	R08H-1-T_2_120	PBBC22	C22	R08H	R08H-1	MEF	H	n
2667	R08H-1-T	R08H-1-T_2_121	PBBC22	C22	R08H	R08H-1	MEF	H	n
2668	R08H-1-T	R08H-1-T_2_122	PBBC22	C22	R08H	R08H-1	MEF	H	n
2669	R08H-1-T	R08H-1-T_2_123	PBBC22	C22	R08H	R08H-1	MEF	H	n
2670	R08H-1-T	R08H-1-T_2_124	PBBC22	C22	R08H	R08H-1	MEF	H	n
2671	R08H-1-T	R08H-1-T_2_125	PBBC22	C22	R08H	R08H-1	MEF	H	n
2672	R08H-1-T	R08H-1-T_2_126	PBBC22	C22	R08H	R08H-1	MEF	H	n
2673	R08H-1-T	R08H-1-T_2_127	PBBC22	C22	R08H	R08H-1	MEF	H	n
2674	R08H-1-T	R08H-1-T_2_128	PBBC22	C22	R08H	R08H-1	MEF	H	n
2675	R08H-1-T	R08H-1-T_2_129	PBBC22	C22	R08H	R08H-1	MEF	H	n
2676	R08H-1-T	R08H-1-T_2_130	PBBC22	C22	R08H	R08H-1	MEF	H	n
2677	R08H-1-T	R08H-1-T_2_131	PBBC22	C22	R08H	R08H-1	MEF	H	n
2678	R08H-1-T	R08H-1-T_2_132	PBBC22	C22	R08H	R08H-1	MEF	H	n
2679	R08H-1-T	R08H-1-T_2_133	PBBC22	C22	R08H	R08H-1	MEF	H	n
2680	R08H-1-T	R08H-1-T_2_134	PBBC22	C22	R08H	R08H-1	MEF	H	n
2681	R08H-1-T	R08H-1-T_2_135	PBBC22	C22	R08H	R08H-1	MEF	H	n
2682	R08H-1-T	R08H-1-T_2_136	PBBC22	C22	R08H	R08H-1	MEF	H	n
2683	R08H-1-T	R08H-1-T_2_137	PBBC22	C22	R08H	R08H-1	MEF	H	n
2684	R08H-1-T	R08H-1-T_2_138	PBBC22	C22	R08H	R08H-1	MEF	H	n
2685	R08H-1-T	R08H-1-T_2_139	PBBC22	C22	R08H	R08H-1	MEF	H	n
2686	R08H-1-T	R08H-1-T_2_140	PBBC22	C22	R08H	R08H-1	MEF	H	n
2687	R08H-1-T	R08H-1-T_2_141	PBBC22	C22	R08H	R08H-1	MEF	H	n
2688	R08H-1-T	R08H-1-T_2_142	PBBC22	C22	R08H	R08H-1	MEF	H	n
2689	R08H-1-T	R08H-1-T_2_143	PBBC22	C22	R08H	R08H-1	MEF	H	n
2690	R08H-1-T	R08H-1-T_2_144	PBBC22	C22	R08H	R08H-1	MEF	H	n
2691	R08H-1-T	R08H-1-T_2_145	PBBC22	C22	R08H	R08H-1	MEF	H	n
2692	R08H-1-T	R08H-1-T_2_146	PBBC22	C22	R08H	R08H-1	MEF	H	n
2693	R08H-1-T	R08H-1-T_2_147	PBBC22	C22	R08H	R08H-1	MEF	H	n
2694	R08H-1-T	R08H-1-T_2_148	PBBC22	C22	R08H	R08H-1	MEF	H	n
2695	R08H-1-T	R08H-1-T_2_149	PBBC22	C22	R08H	R08H-1	MEF	H	n
2696	R08H-1-T	R08H-1-T_2_150	PBBC22	C22	R08H	R08H-1	MEF	H	n
2697	R08H-1-T	R08H-1-T_2_151	PBBC22	C22	R08H	R08H-1	MEF	H	n
2698	R08H-1-T	R08H-1-T_2_152	PBBC22	C22	R08H	R08H-1	MEF	H	n
2699	R08H-1-T	R08H-1-T_2_153	PBBC22	C22	R08H	R08H-1	MEF	H	n
2700	R08H-1-T	R08H-1-T_2_154	PBBC22	C22	R08H	R08H-1	MEF	H	n
2701	R08H-1-T	R08H-1-T_2_155	PBBC22	C22	R08H	R08H-1	MEF	H	n
2702	R08H-1-T	R08H-1-T_2_156	PBBC22	C22	R08H	R08H-1	MEF	H	n
2703	R08H-1-T	R08H-1-T_2_157	PBBC22	C22	R08H	R08H-1	MEF	H	n
2704	R08H-1-T	R08H-1-T_2_158	PBBC22	C22	R08H	R08H-1	MEF	H	n
2705	R08H-1-T	R08H-1-T_2_159	PBBC22	C22	R08H	R08H-1	MEF	H	n
2706	R08H-1-T	R08H-1-T_2_160	PBBC22	C22	R08H	R08H-1	MEF	H	n
2707	R08H-1-T	R08H-1-T_2_161	PBBC22	C22	R08H	R08H-1	MEF	H	n
2708	R08H-1-T	R08H-1-T_2_162	PBBC22	C22	R08H	R08H-1	MEF	H	n
2709	R08H-1-T	R08H-1-T_2_163	PBBC22	C22	R08H	R08H-1	MEF	H	n
2710	R08H-1-T	R08H-1-T_2_164	PBBC22	C22	R08H	R08H-1	MEF	H	n
2711	R08H-1-T	R08H-1-T_2_165	PBBC22	C22	R08H	R08H-1	MEF	H	n
2712	R08H-1-T	R08H-1-T_2_166	PBBC22	C22	R08H	R08H-1	MEF	H	n
2713	R08H-1-T	R08H-1-T_2_167	PBBC22	C22	R08H	R08H-1	MEF	H	n
2714	R08H-1-T	R08H-1-T_2_168	PBBC22	C22	R08H	R08H-1	MEF	H	n
2715	R08H-1-T	R08H-1-T_2_169	PBBC22	C22	R08H	R08H-1	MEF	H	n
2716	R08H-1-T	R08H-1-T_2_170	PBBC22	C22	R08H	R08H-1	MEF	H	n
2717	R08H-1-T	R08H-1-T_2_171	PBBC22	C22	R08H	R08H-1	MEF	H	n
2718	R08H-1-T	R08H-1-T_2_172	PBBC22	C22	R08H	R08H-1	MEF	H	n
2719	R08H-1-T	R08H-1-T_2_173	PBBC22	C22	R08H	R08H-1	MEF	H	n
2720	R08H-1-T	R08H-1-T_2_174	PBBC22	C22	R08H	R08H-1	MEF	H	n
2721	R08H-1-T	R08H-1-T_2_175	PBBC22	C22	R08H	R08H-1	MEF	H	n
2722	R08H-1-T	R08H-1-T_2_176	PBBC22	C22	R08H	R08H-1	MEF	H	n
2723	R08H-1-T	R08H-1-T_2_177	PBBC22	C22	R08H	R08H-1	MEF	H	n
2724	R08H-1-T	R08H-1-T_2_178	PBBC22	C22	R08H	R08H-1	MEF	H	n
2725	R08H-1-T	R08H-1-T_2_179	PBBC22	C22	R08H	R08H-1	MEF	H	n
2726	R08H-1-T	R08H-1-T_2_180	PBBC22	C22	R08H	R08H-1	MEF	H	n
2727	R08H-1-T	R08H-1-T_2_181	PBBC22	C22	R08H	R08H-1	MEF	H	n
2728	R08H-1-T	R08H-1-T_2_182	PBBC22	C22	R08H	R08H-1	MEF	H	n
2729	R08H-1-T	R08H-1-T_2_183	PBBC22	C22	R08H	R08H-1	MEF	H	n
2730	R08H-1-T	R08H-1-T_2_184	PBBC22	C22	R08H	R08H-1	MEF	H	n
2731	R08H-1-T	R08H-1-T_2_185	PBBC22	C22	R08H	R08H-1	MEF	H	n
2732	R08H-1-T	R08H-1-T_2_186	PBBC22	C22	R08H	R08H-1	MEF	H	n
2733	R08H-1-T	R08H-1-T_2_187	PBBC22	C22	R08H	R08H-1	MEF	H	n
2734	R08H-1-T	R08H-1-T_2_188	PBBC22	C22	R08H	R08H-1	MEF	H	n
2735	R08H-1-T	R08H-1-T_2_189	PBBC22	C22	R08H	R08H-1	MEF	H	n
2736	R08H-1-T	R08H-1-T_2_190	PBBC22	C22	R08H	R08H-1	MEF	H	n
2737	R08H-1-T	R08H-1-T_2_191	PBBC22	C22	R08H	R08H-1	MEF	H	n
2738	R08H-1-T	R08H-1-T_2_192	PBBC22	C22	R08H	R08H-1	MEF	H	n
2739	R08H-1-T	R08H-1-T_2_193	PBBC22	C22	R08H	R08H-1	MEF	H	n
2740	R08H-1-T	R08H-1-T_2_194	PBBC22	C22	R08H	R08H-1	MEF	H	n
2741	R08H-1-T	R08H-1-T_2_195	PBBC22	C22	R08H	R08H-1	MEF	H	n
2742	R08H-1-T	R08H-1-T_2_196	PBBC22	C22	R08H	R08H-1	MEF	H	n
2743	R08H-1-T	R08H-1-T_2_197	PBBC22	C22	R08H	R08H-1	MEF	H	n
2744	R08H-1-T	R08H-1-T_4_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2745	R08H-1-T	R08H-1-T_6_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2746	R08H-1-T	R08H-1-T_6_1	PBBC22	C22	R08H	R08H-1	MEF	H	n
2747	R08H-1-T	R08H-1-T_6_2	PBBC22	C22	R08H	R08H-1	MEF	H	n
2748	R08H-1-T	R08H-1-T_7_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2749	R08H-1-T	R08H-1-T_7_1	PBBC22	C22	R08H	R08H-1	MEF	H	n
2750	R08H-1-T	R08H-1-T_7_2	PBBC22	C22	R08H	R08H-1	MEF	H	n
2751	R08H-1-T	R08H-1-T_7_3	PBBC22	C22	R08H	R08H-1	MEF	H	n
2752	R08H-1-T	R08H-1-T_7_4	PBBC22	C22	R08H	R08H-1	MEF	H	n
2753	R08H-1-T	R08H-1-T_8_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2754	R08H-1-T	R08H-1-T_8_1	PBBC22	C22	R08H	R08H-1	MEF	H	n
2755	R08H-1-T	R08H-1-T_8_2	PBBC22	C22	R08H	R08H-1	MEF	H	n
2756	R08H-1-T	R08H-1-T_8_3	PBBC22	C22	R08H	R08H-1	MEF	H	n
2757	R08H-1-T	R08H-1-T_8_4	PBBC22	C22	R08H	R08H-1	MEF	H	n
2758	R08H-1-T	R08H-1-T_8_5	PBBC22	C22	R08H	R08H-1	MEF	H	n
2759	R08H-1-T	R08H-1-T_8_6	PBBC22	C22	R08H	R08H-1	MEF	H	n
2760	R08H-1-T	R08H-1-T_8_7	PBBC22	C22	R08H	R08H-1	MEF	H	n
2761	R08H-1-T	R08H-1-T_8_8	PBBC22	C22	R08H	R08H-1	MEF	H	n
2762	R08H-1-T	R08H-1-T_8_9	PBBC22	C22	R08H	R08H-1	MEF	H	n
2763	R08H-1-T	R08H-1-T_8_10	PBBC22	C22	R08H	R08H-1	MEF	H	n
2764	R08H-1-T	R08H-1-T_8_11	PBBC22	C22	R08H	R08H-1	MEF	H	n
2765	R08H-1-T	R08H-1-T_8_12	PBBC22	C22	R08H	R08H-1	MEF	H	n
2766	R08H-1-T	R08H-1-T_8_13	PBBC22	C22	R08H	R08H-1	MEF	H	n
2767	R08H-1-T	R08H-1-T_8_14	PBBC22	C22	R08H	R08H-1	MEF	H	n
2768	R08H-1-T	R08H-1-T_8_15	PBBC22	C22	R08H	R08H-1	MEF	H	n
2769	R08H-1-T	R08H-1-T_8_16	PBBC22	C22	R08H	R08H-1	MEF	H	n
2770	R08H-1-T	R08H-1-T_8_17	PBBC22	C22	R08H	R08H-1	MEF	H	n
2771	R08H-1-T	R08H-1-T_8_18	PBBC22	C22	R08H	R08H-1	MEF	H	n
2772	R08H-1-T	R08H-1-T_8_19	PBBC22	C22	R08H	R08H-1	MEF	H	n
2773	R08H-1-T	R08H-1-T_8_20	PBBC22	C22	R08H	R08H-1	MEF	H	n
2774	R08H-1-T	R08H-1-T_8_21	PBBC22	C22	R08H	R08H-1	MEF	H	n
2775	R08H-1-T	R08H-1-T_8_22	PBBC22	C22	R08H	R08H-1	MEF	H	n
2776	R08H-1-T	R08H-1-T_9_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2777	R08H-1-T	R08H-1-T_63_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2778	R08H-1-T	R08H-1-T_63_1	PBBC22	C22	R08H	R08H-1	MEF	H	n
2779	R08H-1-T	R08H-1-T_66_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2780	R08H-1-T	R08H-1-T_77_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2781	R08H-1-T	R08H-1-T_94_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2782	R08H-1-T	R08H-1-T_97_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2783	R08H-1-T	R08H-1-T_97_1	PBBC22	C22	R08H	R08H-1	MEF	H	n
2784	R08H-1-T	R08H-1-T_97_2	PBBC22	C22	R08H	R08H-1	MEF	H	n
2785	R08H-1-T	R08H-1-T_97_3	PBBC22	C22	R08H	R08H-1	MEF	H	n
2786	R08H-1-T	R08H-1-T_115_0	PBBC22	C22	R08H	R08H-1	MEF	H	n
2787	R08H-2-Ta	R08H-2-Ta_2_0	PBBC23	C23	R08H	R08H-2	MEF	H	s
2788	R08H-2-Ta	R08H-2-Ta_2_1	PBBC23	C23	R08H	R08H-2	MEF	H	s
2789	R08H-2-Ta	R08H-2-Ta_2_2	PBBC23	C23	R08H	R08H-2	MEF	H	s
